id,definitionId,set,dots,slot,tier,level,locked,rerolledCount,equipped,source,assignedTo,primaryStat,primaryValue,primaryValueRaw,primaryRolls,primaryRawRolls,secondary1Stat,secondary1Value,secondary1ValueRaw,secondary1Rolls,secondary1RawRolls,secondary2Stat,secondary2Value,secondary2ValueRaw,secondary2Rolls,secondary2RawRolls,secondary3Stat,secondary3Value,secondary3ValueRaw,secondary3Rolls,secondary3RawRolls,secondary4Stat,secondary4Value,secondary4ValueRaw,secondary4Rolls,secondary4RawRolls,tierName,secondaryRollsTotal,secondaryRollsMaxAtTier,secondaryRollsRemainingAtTier,modQuality,modValue,speedQuality,potentialCeiling,potentialGain,projected6EQuality,nextInvestment,calibrationAttemptsMax,calibrationAttemptsUsed,calibrationAttemptsRemaining,calibrationNextCost,fitScore,primaryFit,secondaryFit,setFit,fitTarget,characterFit,recommendedAction,reason,replacementGain,replacesModId,chainStatus,patchOwner,patchOwnerName,patchSlot,chainId,chainStep,chainLength,chainPath,accountGain,optimizerTarget,optimizerScore,optimizerTotalScore,optimizerBaseScore,optimizerSetBonusScore,optimizerCurrentScore,optimizerGain,optimizerSource,optimizerCandidate,optimizerModScore,optimizerFullBuildGain,optimizerFullBuildSetBonus,chainGain
TvTqVDxeTgS5xaREnUmtUw,152,Health,5,Arrow,1,1,False,0,True,POSTAĆ: R2D2_LEGENDARY,8CyyNLINQ8mH0Al7cEHkcg,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
U7NpgPKOQwycduqTklFp_g,152,Health,5,Arrow,4,1,False,0,True,POSTAĆ: WATTAMBOR,IQh24H7aRX2calIUiNm7Qg,Speed,4,40000,0,,Health %,0.77%,77,1,772,Defense %,1.11%,111,1,1115,Defense,7,70000,1,701582,,,,0,,B,3,7,4,100.0,49.3,0.0,62.3,13.0,0.0,upgrade,0,0,0,0,28.0,95.1,10.4,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
U8OSueQYR--f03bt0jGMdA,152,Health,5,Arrow,1,1,False,0,True,POSTAĆ: NIGHTSISTERZOMBIE,COvJQSPFT4Gfo8VngKHKTg,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
USqBVP46RSqA2mJqpWdDPQ,152,Health,5,Arrow,2,1,False,0,True,POSTAĆ: SAVAGEOPRESS,vm6-1zqjQ7uXMOTMAcT16A,Speed,4,40000,0,,Critical Chance %,1.88%,188,1,1882,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,25.0,0.0,25.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
VHdVpMulRFCzhcGm06kghA,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Potency %,1.71%,171,1,1718,Critical Chance %,1.79%,179,1,1798,,,,0,,,,,0,,C,2,6,4,100.0,29.5,0.0,32.5,3.0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
WWh4Ke99RaOyaVwOyDyRAQ,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: KIX,RYVROxb5RC6IbHLlENFRug,Speed,4,40000,0,,Protection,543,5430000,1,54375229,Health,377,3770000,1,37723229,,,,0,,,,,0,,C,2,6,4,100.0,48.0,0.0,48.0,0,0.0,upgrade,0,0,0,0,43.8,95.1,34.7,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
WjU-1l2qQy2ix2pMPNA3Aw,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: IG12,Ef5TBIi_RqG_1av0iPBqpA,Speed,4,40000,0,,Potency %,1.35%,135,1,1350,Health %,0.65%,65,1,656,,,,0,,,,,0,,C,2,6,4,100.0,53.0,0.0,65.7,12.7,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
WrzZikTGS4av1w-Gxn6KYw,152,Health,5,Arrow,1,1,False,0,True,POSTAĆ: FENNECSHAND,YJiDwPOARoyYpavX7g0gfw,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
XOB_-wj4QRa5HaGrBmXt4A,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Defense,8,80000,1,873082,Potency %,1.82%,182,1,1824,,,,0,,,,,0,,C,2,6,4,100.0,34.0,0.0,34.0,0,0.0,upgrade,0,0,0,0,31.4,95.1,15.7,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
bFhLBSqgQh2I1uZ9xA3uTA,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Offense %,0.53%,53,1,532,Potency %,2.02%,202,1,2022,,,,0,,,,,0,,C,2,6,4,100.0,63.0,0.0,82.3,19.3,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
bGO3L5HSQmGgZcmdyv-RQA,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
bKP5tEb5TMWyGOgRIJ-8Ew,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Defense %,1.36%,136,1,1369,Offense %,0.37%,37,1,378,,,,0,,,,,0,,C,2,6,4,100.0,67.0,0.0,83.7,16.7,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
c3IMVa4NRlyqVA_9b6aF4A,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Offense,30,300000,1,2971980,Protection %,1.17%,117,1,1179,,,,0,,,,,0,,C,2,6,4,100.0,76.0,0.0,80.0,4.0,0.0,upgrade,0,0,0,0,44.0,95.1,35.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
cqFb2ozVTeONXKzhdK7wYg,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Critical Chance %,1.76%,176,1,1761,Tenacity %,2.14%,214,1,2143,,,,0,,,,,0,,C,2,6,4,100.0,27.5,0.0,29.2,1.7,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
dhGz-wvBRMy-DF7RchWlng,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
dvPwV0gAQiqYKFAjZ3EGCQ,152,Health,5,Arrow,2,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Speed,5,50000,1,512400,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,100.0,83.3,100.0,0,0.0,upgrade,0,0,0,0,67.2,0.0,100.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
e3mIBnedQ2O6Jb-s27DVbQ,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
e791TC0ORoWAGRd4vi_2qQ,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: ARMORER,NSinPVNVS-uTPzn_RdGjdQ,Speed,4,40000,0,,Health,242,2420000,1,24299477,Potency %,1.87%,187,1,1878,,,,0,,,,,0,,C,2,6,4,100.0,41.0,0.0,45.7,4.7,0.0,upgrade,0,0,0,0,31.7,95.1,16.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
eKSWO1GpSCuj4N43nvHKfQ,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
eWKlE-0STKevfSV-c9dK7g,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
efek71XlTzqNADx-f9ODAA,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: YOUNGCHEWBACCA,iuUDyYYsQYiDZxTNS0SM9g,Speed,4,40000,0,,Offense,25,250000,1,2439144,Health %,0.74%,74,1,743,,,,0,,,,,0,,C,2,6,4,100.0,77.0,0.0,80.3,3.3,0.0,upgrade,0,0,0,0,32.5,95.1,17.4,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
f5147D6-Q2GIvYrHb-BmZw,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Health,348,3480000,1,34875182,Offense %,0.49%,49,1,495,,,,0,,,,,0,,C,2,6,4,100.0,70.0,0.0,84.7,14.7,0.0,upgrade,0,0,0,0,31.7,95.1,16.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
fbz6KHiLTmOCU-CFCbf12Q,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Defense %,0.98%,98,1,983,Health %,1.1%,110,1,1104,,,,0,,,,,0,,C,2,6,4,100.0,57.0,0.0,67.0,10.0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
fyQJpZeYTVKZV15lwBsJBA,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
hS2Oso_HQHWnCW8jeFYwIQ,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Critical Chance %,1.17%,117,1,1179,Potency %,1.57%,157,1,1574,,,,0,,,,,0,,C,2,6,4,100.0,29.5,0.0,32.5,3.0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
hkega0cJQTevtXENwkiQDA,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: DARTHNIHILUS,zx4YAvQCQgW8iNmg1fKnLw,Speed,4,40000,0,,Offense %,0.49%,49,1,490,Defense %,1.27%,127,1,1279,,,,0,,,,,0,,C,2,6,4,100.0,67.0,0.0,83.7,16.7,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
hpEP6CW-RSmU6sa1tygLaQ,152,Health,5,Arrow,2,1,False,0,True,POSTAĆ: HOTHREBELSOLDIER,ZpDjqAT0RXCT9-1kiCCWxQ,Speed,4,40000,0,,Offense,36,360000,1,3590772,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,82.0,0.0,82.0,0,0.0,upgrade,0,0,0,0,43.8,95.1,34.7,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
iPAKnsu_QqqM2y1uBr3jzA,152,Health,5,Arrow,2,1,False,0,True,POSTAĆ: JAWA,5ywHMJ9JS6uKxXVPi5ef0w,Speed,4,40000,0,,Health %,0.99%,99,1,994,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,72.0,0.0,72.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
iXNEV5EFSRu8I0ir79Hs4w,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: 50RT,513pynD8T6a2FqFSDdtzAA,Speed,4,40000,0,,Health,353,3530000,1,35357357,Tenacity %,1.64%,164,1,1645,,,,0,,,,,0,,C,2,6,4,100.0,39.0,0.0,45.0,6.0,0.0,upgrade,0,0,0,0,31.7,95.1,16.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
iavread_RRCoD3YeSWAVow,152,Health,5,Arrow,2,1,False,0,True,POSTAĆ: JEDIKNIGHTCONSULAR,fLPK8bnSSFiRsHKghdUZAA,Speed,4,40000,0,,Defense,5,50000,1,555611,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,34.0,0.0,34.0,0.0,0.0,upgrade,0,0,0,0,41.6,95.1,31.3,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
iiswJqPjSZWuoHWHxwBzJQ,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
iumk0CIpQRC1R3TDNrWxiw,152,Health,5,Arrow,2,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Defense %,1.68%,168,1,1686,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,42.0,0.0,42.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
ix9oxmWrTCiJFPYrkmjtEw,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: DAKA,eDrXr0LsTNGvJezjXk8yVQ,Health %,0.63%,63,0,,Offense %,0.53%,53,1,534,Speed,5,50000,1,523680,,,,0,,,,,0,,C,2,6,4,100.0,96.0,83.3,98.7,2.7,0.0,upgrade,0,0,0,0,34.7,0.0,50.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
kck6ZbFRRhe_g663aGI0Nw,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
kzPEX3LUQs6xsO8K773z-g,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
lHSfa1ASRfOPgj2TnbKxWg,152,Health,5,Arrow,1,1,True,0,True,POSTAĆ: CLONEWARSCHEWBACCA,WhyOA0ViSSaj8EJPe4pYfw,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
lnMpaO2RRWqh72DUx-Ue7Q,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: GRANDMASTERYODA,_504VNHbT56dseACw4X_hQ,Speed,4,40000,0,,Protection %,2.05%,205,1,2050,Offense %,0.34%,34,1,345,,,,0,,,,,0,,C,2,6,4,100.0,81.0,0.0,88.3,7.3,0.0,upgrade,0,0,0,0,32.7,95.1,17.6,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
mOWJzBpRSseT4DzECkcl5Q,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
ma0_Jl5vSeSOKgcyTvVghQ,152,Health,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
mgU1owtNTjq-I0ioJQPKyg,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Critical Chance %,1.78%,178,1,1783,Potency %,1.25%,125,1,1259,,,,0,,,,,0,,C,2,6,4,100.0,29.5,0.0,32.5,3.0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
qlz8xmyBQnek9t0tmmaLvQ,152,Health,5,Arrow,3,1,False,0,False,MAGAZYN,,Critical Avoidance %,3%,300,0,,Defense,8,80000,1,892437,Speed,5,50000,1,501630,,,,0,,,,,0,,C,2,6,4,100.0,67.0,83.3,89.0,22.0,0.0,upgrade,0,0,0,0,44.9,0.0,65.7,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
vbgpY_S7SxOE0YHhurfNGQ,152,Health,5,Arrow,1,1,False,0,True,POSTAĆ: FIRSTORDEREXECUTIONER,-5fKFKFWQ-S2jMql8uPcpQ,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
xZqr9nfbRD-zl9SK-ng-1Q,152,Health,5,Arrow,2,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Speed,5,50000,1,527910,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,100.0,83.3,100.0,0,0.0,upgrade,0,0,0,0,67.2,0.0,100.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
ygYqIccjQXalUgYSyaSMzg,152,Health,5,Arrow,3,1,False,0,True,POSTAĆ: DATHCHA,E40HoMmWQfGRpU9ltvprtg,Speed,4,40000,0,,Tenacity %,1.97%,197,1,1977,Health %,0.57%,57,1,573,,,,0,,,,,0,,C,2,6,4,100.0,51.0,0.0,65.0,14.0,0.0,upgrade,0,0,0,0,21.3,95.1,0.0,14.8,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
-xv5aGlDRhKrNtU__whrAg,155,Health,5,Circle,2,15,False,0,True,POSTAĆ: ADMIRALACKBAR,jJIXKTM-Rr2zx9rbTm1RHg,Protection %,23.5%,2350,0,,Offense %,0.55%,55,1,555,Health,615,6150000,2,23242978|38312554,Potency %,1.67%,167,1,1678,Speed,5,50000,1,532770,D,5,5,0,100.0,64.4,83.3,64.4,0,0.0,slice,0,0,0,0,23.6,0.0,32.8,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
-yrg88OOTjKfmTcXSh3Y7g,155,Health,5,Circle,1,15,False,0,True,POSTAĆ: CAPTAINREX,3gaeLq9BQs-Hg-ZQfRFU7Q,Health %,5.88%,588,0,,Speed,5,50000,1,589320,Defense,8,80000,1,835989,Protection,771,7710000,1,77158587,Potency %,1.93%,193,1,1933,E,4,4,0,100.0,54.0,83.3,54.0,0,0.0,slice,0,0,0,0,29.6,0.0,42.2,14.8,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
0ophaqVKR-mgWDQLTeA0DQ,155,Health,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Protection,481,4810000,1,48162341,Health,391,3910000,1,39124751,Critical Chance %,1.66%,166,1,1668,Speed,5,50000,1,591810,E,4,4,0,100.0,55.2,83.3,55.2,0,0.0,slice,0,0,0,0,29.8,0.0,42.4,14.8,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
0pKnWmU3QQqpKvOsGyQwWQ,155,Health,5,Circle,5,15,False,0,True,POSTAĆ: GRIEVOUS,8rfbK6ILSTOkxNMgxNYN5Q,Health %,5.88%,588,0,,Health,1207,12070000,4,39579067|27771137|28885497|24500919,Protection %,3.24%,324,2,1707|1539,Speed,5,50000,1,543960,Protection,542,5420000,1,54292169,A,8,8,0,100.0,60.0,83.3,60.0,0,43.6,6-dot,0,0,0,0,29.5,0.0,42.0,14.8,JARJARBINKS,CANDIDATE,SLICE_6E,5A ma wystarczającą wartość lub dopasowanie do postaci,0.0,,,,,,,,,,,,,,,,,,,,,,,
1cWCjKWWRn6VNasOlkO_xQ,155,Health,5,Circle,4,15,False,0,True,POSTAĆ: DARTHREVAN,fLqeKdDzSRW4dMgHZirtpQ,Health %,5.88%,588,0,,Potency %,1.65%,165,1,1653,Critical Chance %,4.3%,430,3,1450|1469|1382,Protection,1402,14020000,2,71319469|68906576,Speed,5,50000,1,503490,B,7,7,0,100.0,43.6,83.3,43.6,0,0.0,slice,0,0,0,0,18.5,0.0,25.0,14.8,JARJARBINKS,CANDIDATE,KEEP,wartość secondary zbyt niska,0.0,,,,,,,,,,,,,,,,,,,,,,,
1vt-v-5eTneGnQJP39ntog,155,Health,5,Circle,4,15,False,0,True,POSTAĆ: PLOKOON,xoy2sZzCSUCkBgyoxZ2UXg,Health %,5.88%,588,0,,Potency %,1.88%,188,1,1889,Speed,20,200000,4,574320|540150|355860|592470,Defense,4,40000,1,497938,Offense,43,430000,1,4251516,B,7,7,0,100.0,78.6,83.3,78.6,0,0.0,slice,0,0,0,0,45.5,0.0,66.6,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
6vHm7L9JTMSdm4y0q5JxiA,155,Health,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Defense,5,50000,1,526113,Speed,5,50000,1,514800,Defense %,1.28%,128,1,1284,Protection,560,5600000,1,56090418,E,4,4,0,100.0,56.0,83.3,56.0,0,0.0,slice,0,0,0,0,29.6,0.0,42.2,14.8,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
7-9MNmxxRj-p_x8eVGWflw,155,Health,5,Circle,1,15,False,0,True,POSTAĆ: CLONEWARSCHEWBACCA,WhyOA0ViSSaj8EJPe4pYfw,Protection %,23.5%,2350,0,,Offense %,0.35%,35,1,356,Defense %,1%,100,1,1000,Potency %,1.32%,132,1,1327,Speed,4,40000,1,497280,E,4,4,0,100.0,67.0,66.7,67.0,0,0.0,slice,0,0,0,0,18.5,0.0,25.0,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
9DKH2Xm5QaedTg8w1D0W3Q,155,Health,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Protection,670,6700000,1,67070950,Speed,5,50000,1,546300,Offense %,0.39%,39,1,395,Defense,9,90000,1,954177,E,4,4,0,100.0,68.5,83.3,68.5,0,0.0,slice,0,0,0,0,29.6,0.0,42.2,14.8,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
