id,definitionId,set,dots,slot,tier,level,locked,rerolledCount,equipped,source,assignedTo,primaryStat,primaryValue,primaryValueRaw,primaryRolls,primaryRawRolls,secondary1Stat,secondary1Value,secondary1ValueRaw,secondary1Rolls,secondary1RawRolls,secondary2Stat,secondary2Value,secondary2ValueRaw,secondary2Rolls,secondary2RawRolls,secondary3Stat,secondary3Value,secondary3ValueRaw,secondary3Rolls,secondary3RawRolls,secondary4Stat,secondary4Value,secondary4ValueRaw,secondary4Rolls,secondary4RawRolls
SzFyhq52Ql-HL5GCPkbWFA,666,Critical Damage,6,Cross,5,15,False,2,True,equippedStatMod,,Defense %,0.003%,3000,0,,Speed,806,806,3,2840|2852|2371,Offense %,0.18%,180000,4,483570|307260|411570|543990,Health %,8.76%,8760000,2,40770000|46885500,Tenacity %,0.32%,320000,3,1064960|829280|1375200
C6YJRfLlQAm9DlERlzcTMA,663,Critical Damage,6,Diamond,5,15,False,0,True,equippedStatMod,,Protection,2000,2000,0,,Offense %,0.12%,120000,2,586650|572400,Defense,784,784,4,2268|2023|2056|1495,Potency %,0.000977%,977,4,2674|2370|2831|1895,Offense,349,349,2,1750|1741
PM2GohDzSCWYVgls9SWXJA,663,Critical Damage,6,Diamond,1,15,False,0,True,equippedStatMod,,Protection,2000,2000,0,,Offense %,0.06%,60000,1,552060,Protection %,21.2%,21200000,3,79773200|62702600|69616400,Offense,164,164,1,1643,Defense,552,552,3,1832|2141|1551
bmmt4ulxRVirg555DWvLjw,663,Critical Damage,6,Diamond,5,15,False,5,True,equippedStatMod,,Protection,2000,2000,0,,Potency %,0.001009%,1009,4,2454|2858|2508|2270,Offense %,0.09%,90000,2,559170|329520,Health %,7.81%,7810000,2,28957500|49185900,Critical Avoidance %,1.78%,1780000,4,3308000|4537750|4995500|4915000
m9x1Q2DATGuMZGhMVdovzg,663,Critical Damage,6,Diamond,5,15,False,0,True,equippedStatMod,,Protection,2000,2000,0,,Defense,558,558,3,1697|2132|1759,Critical Avoidance %,1.08%,1080000,3,3527750|2973250|4296750,Offense %,0.16%,160000,3,576480|398640|583950,Health %,13.85%,13850000,3,51799500|45103500|41604300
Fc88jSBnSDm2LmQixfFqBg,661,Critical Damage,6,Square,5,15,True,5,True,equippedStatMod,,Health,850,850,0,,Potency %,0.000711%,711,3,2333|2996|1785,Offense %,0.2%,200000,4,538830|591960|398910|440700,Offense,321,321,2,1639|1575,Tenacity %,0.39%,390000,3,1309760|1546320|1058320
g6Yz_PPNT_2uy5RM5PQsnA,661,Critical Damage,6,Square,3,15,False,0,True,equippedStatMod,,Health,850,850,0,,Tenacity %,0.61%,610000,5,1159600|1153200|1394480|1360640|1113200,Offense %,0.13%,130000,3,440670|431010|394350,Protection,256,256,1,2563,Defense,119,119,1,1197
gcPGu_uZQLGnGwduM9P5uA,661,Critical Damage,6,Square,2,15,False,0,True,equippedStatMod,,Health,850,850,0,,Offense %,0.16%,160000,3,525990|514140|475980,Critical Avoidance %,0.33%,330000,1,3245750,Defense,504,504,3,1357|1698|1989,Health %,8.52%,8520000,2,41426100|43869600
6EGPmO8ASs6IwLTKKX6Ypw,664,Critical Damage,6,Triangle,2,15,False,0,True,equippedStatMod,,Critical Damage %,0.0042%,4200,0,,Potency %,0.000522%,522,2,2865|2358,Defense,753,753,4,1811|1750|2255|1718,Offense %,0.05%,50000,1,408990,Speed,437,437,2,2201|2175
l5cpuVKdSc6iJ4DPFP7XHw,664,Critical Damage,6,Triangle,5,15,False,0,True,equippedStatMod,,Critical Damage %,0.0042%,4200,0,,Tenacity %,0.56%,560000,5,1406480|903200|1539760|959840|804000,Offense %,0.1%,100000,2,437580|551220,Protection %,23.54%,23540000,3,85426600|66428600|83568200,Offense,284,284,2,1712|1131
nBIJTV8aSySvXRbJ4fAOqA,664,Critical Damage,6,Triangle,5,15,False,0,True,equippedStatMod,,Critical Damage %,0.0042%,4200,0,,Tenacity %,0.24%,240000,2,1560800|893040,Protection %,8.44%,8440000,1,84497400,Health,432,432,4,1191|1039|1067|1029,Offense %,0.23%,230000,5,596760|315150|329580|448710|592380
GJ8HuN4GRceQ_DG-AdwhOQ,352,Defense,5,Arrow,5,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Defense,374,374,2,1712|2031,Offense,96,96,1,960,Protection %,22.55%,22550000,4,51451517|63682102|43311637|67149857,Potency %,0.000181%,181,1,1819
NAEZwInxT1eN4XrPrE-fsg,352,Defense,5,Arrow,3,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Health %,11.22%,11220000,3,39868372|30878487|41471336,Defense,204,204,1,2040,Protection,93,93,1,936,Speed,162,162,1,1620
ouPORx-2Rp-f3im3ssoSvQ,352,Defense,5,Arrow,5,15,False,0,False,unequippedMod,,Offense %,0.3%,300000,0,,Health,42,42,1,422,Speed,168,168,1,1688,Protection,382,382,3,1275|1275|1275,Offense,253,253,3,844|844|844
5GudDeUKShOTVITNuXC2Bw,352,Defense,5,Arrow,1,12,False,0,True,equippedStatMod,,Offense %,0.25%,250000,0,,Offense,70,70,1,709,Tenacity %,0.05%,50000,1,517832,Critical Avoidance %,0.33%,330000,1,3216396,Potency %,0.00012%,120,1,1207
qRhHj_B0QuODBGwxmE1ZgA,352,Defense,5,Arrow,2,9,False,0,False,unequippedMod,,Health,363,363,0,,Speed,218,218,1,2180,Protection %,5.94%,5940000,1,59487572,Defense,174,174,1,1747,Offense %,0.05%,50000,1,568590
6xaoAdv2Tna-hk55vtMWBw,352,Defense,5,Arrow,1,1,False,0,False,unequippedMod,,Offense %,0.04%,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,
8d3W89LSRNmaAGSa-eUWbA,352,Defense,5,Arrow,2,1,False,0,False,unequippedMod,,Offense %,0.04%,40000,0,,Tenacity %,0.07%,70000,1,719712,,,,0,,,,,0,,,,,0,
9LjHuGZXQWa6UHJEc6ELJA,352,Defense,5,Arrow,1,1,False,0,False,unequippedMod,,Offense %,0.04%,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,
CHrFZSbzQ4-IfQKXlTixKw,352,Defense,5,Arrow,4,1,False,0,False,unequippedMod,,Offense %,0.04%,40000,0,,Health,31,31,1,318,Critical Avoidance %,0.44%,440000,1,4338840,Defense,173,173,1,1732,,,,0,
Fq1iSBTvShK3Gozro70AmA,352,Defense,5,Arrow,3,1,False,0,False,unequippedMod,,Offense,63,63,0,,Health,47,47,1,479,Offense %,0.05%,50000,1,534390,,,,0,,,,,0,
INjA-fM4Rt6pTHoljCuIMw,352,Defense,5,Arrow,2,1,False,0,False,unequippedMod,,Offense %,0.04%,40000,0,,Health,33,33,1,330,,,,0,,,,,0,,,,,0,
LC4_d9hYQrKLHJEu4H6irg,352,Defense,5,Arrow,1,1,False,0,True,equippedStatMod,,Offense %,0.04%,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,
PO6nguA4QbCAJ7dAx4lEhQ,352,Defense,5,Arrow,1,1,False,0,True,equippedStatMod,,Offense %,0.04%,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,
PWpLNO1cQIKfnvTq5i-RQQ,352,Defense,5,Arrow,1,1,False,0,False,unequippedMod,,Offense %,0.04%,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,
VQsDfoDXQCG3fi6TxPx4uA,352,Defense,5,Arrow,5,1,False,0,False,unequippedMod,,Offense,63,63,0,,Protection,105,105,1,1055,Speed,189,189,1,1890,Protection %,5.59%,5590000,1,55978287,Offense %,0.05%,50000,1,546900
kLSZMmrdT9SqCD9Tfqnfpw,352,Defense,5,Arrow,5,1,False,0,False,unequippedMod,,Offense %,0.04%,40000,0,,Tenacity %,0.07%,70000,1,755825,Critical Avoidance %,0.42%,420000,1,4192920,Offense,74,74,1,747,Health,35,35,1,351
xmIH84yORBqcW7DlFhcTKA,352,Defense,5,Arrow,5,1,False,0,False,unequippedMod,,Health,63,63,0,,Protection,137,137,1,1370,Offense %,0.05%,50000,1,597450,Protection %,7.12%,7120000,1,71244715,Potency %,0.000146%,146,1,1469
0c_LbBZoTeqoY0L_vuKvVA,355,Defense,5,Circle,5,15,False,0,True,equippedStatMod,,Speed,2350,2350,0,,Protection,87,87,1,875,Health,139,139,3,544|556|299,Defense %,0.000519%,519,3,1959|1777|1461,Offense %,0.05%,50000,1,537060
bDN7F-jaRMm51SnaOCqEaw,355,Defense,5,Circle,3,15,False,0,True,equippedStatMod,,Offense,588,588,0,,Offense %,0.05%,50000,1,541470,Defense %,0.000196%,196,1,1968,Defense,555,555,3,2168|1657|1729,Health %,3.32%,3320000,1,33235787
DpqqtMoaQuWhIp9m1xEhyw,355,Defense,5,Circle,1,12,False,0,False,unequippedMod,,Offense,475,475,0,,Defense %,0.000122%,122,1,1221,Health,55,55,1,554,Defense,191,191,1,1913,Offense %,0.05%,50000,1,585180
L-Edi398TreWwaYaZfxpIg,355,Defense,5,Circle,1,12,False,0,True,equippedStatMod,,Offense,475,475,0,,Offense %,0.05%,50000,1,504600,Health,50,50,1,504,Defense %,0.000201%,201,1,2017,Speed,128,128,1,1285
VlVNp2weQsa72sBXGoKJTg,355,Defense,5,Circle,1,12,False,0,False,unequippedMod,,Offense,475,475,0,,Health,32,32,1,322,Offense %,0.05%,50000,1,528870,Tenacity %,0.07%,70000,1,770329,Protection %,6.72%,6720000,1,67295212
WzGmdl3aRo2CY_ZRYoy6sA,355,Defense,5,Circle,1,12,False,0,False,unequippedMod,,Offense,475,475,0,,Health,31,31,1,319,Offense %,0.05%,50000,1,529440,Protection %,4.57%,4570000,1,45716224,Defense,132,132,1,1323
_lUxlax5SnKn2nfMcT1i2w,355,Defense,5,Circle,1,12,False,0,False,unequippedMod,,Offense,475,475,0,,Critical Avoidance %,0.42%,420000,1,4161456,Defense,196,196,1,1960,Offense %,0.05%,50000,1,519840,Defense %,0.000207%,207,1,2073
FnwLA0QCRx2ZaTVpaYAStw,355,Defense,5,Circle,4,3,False,0,False,unequippedMod,,Offense,138,138,0,,Protection %,8.15%,8150000,1,81573226,Speed,117,117,1,1170,Health %,3.37%,3370000,1,33771537,Offense %,0.05%,50000,1,523140
DQfKPFDiRb6o7Rk0GjAOew,355,Defense,5,Circle,3,1,False,0,True,equippedStatMod,,Speed,250,250,0,,Critical Avoidance %,0.44%,440000,1,4365060,Offense %,0.05%,50000,1,581040,,,,0,,,,,0,
Hyk4L-0VQXC5E15C_gzQNg,355,Defense,5,Circle,4,1,False,0,False,unequippedMod,,Speed,250,250,0,,Offense,102,102,1,1029,Critical Avoidance %,0.3%,300000,1,2983380,Offense %,0.05%,50000,1,567000,,,,0,
XP_wAuKwSAOyTBHVMoTMUQ,355,Defense,5,Circle,4,1,False,0,True,equippedStatMod,,Offense,63,63,0,,Tenacity %,0.08%,80000,1,837459,Protection,101,101,1,1019,Offense %,0.05%,50000,1,504180,,,,0,
yShV6zqbTT2SsKnmZAeSwg,355,Defense,5,Circle,5,1,False,0,True,equippedStatMod,,Offense,63,63,0,,Critical Avoidance %,0.39%,390000,1,3819684,Defense,173,173,1,1733,Offense %,0.05%,50000,1,588120,Health,47,47,1,473
0fUiZ8kLRJ6Zl5ap9AvbuQ,356,Defense,5,Cross,3,15,False,0,True,equippedStatMod,,Speed,2350,2350,0,,Protection %,13.85%,13850000,2,75281431|63225272,Defense %,0.000393%,393,2,2070|1863,Potency %,0.000173%,173,1,1730,Offense %,0.05%,50000,1,554490
CzFf14UsSlCfCYEzkJ3HvQ,356,Defense,5,Cross,2,15,False,0,True,equippedStatMod,,Speed,2350,2350,0,,Offense %,0.05%,50000,1,516750,Health %,6.33%,6330000,2,25285257|38018963,Offense,106,106,1,1067,Health,29,29,1,292
PQXgEZ4ySrOuH8-mla9EYA,356,Defense,5,Cross,1,12,False,0,False,unequippedMod,,Potency %,0.00195%,1950,0,,Tenacity %,0.09%,90000,1,936782,Offense %,0.05%,50000,1,577620,Speed,167,167,1,1671,Defense %,0.000142%,142,1,1422
PY9W9msSTQSuNKzD6g9lwg,356,Defense,5,Cross,1,12,False,0,False,unequippedMod,,Health,475,475,0,,Offense %,0.05%,50000,1,533880,Tenacity %,0.08%,80000,1,873964,Defense %,0.000171%,171,1,1712,Protection %,4.22%,4220000,1,42265081
ZGOXo16BRcujc84l6ZBV0A,356,Defense,5,Cross,1,12,False,0,False,unequippedMod,,Potency %,0.00195%,1950,0,,Offense,68,68,1,681,Offense %,0.05%,50000,1,508530,Speed,174,174,1,1745,Protection,153,153,1,1534
jAdB1kXWRc-lFKACVMbExg,356,Defense,5,Cross,1,12,False,0,False,unequippedMod,,Health,475,475,0,,Defense,156,156,1,1567,Offense %,0.05%,50000,1,598890,Health %,2.95%,2950000,1,29575543,Defense %,0.000128%,128,1,1280
uPd259KZQI2nBr0Xj-9vUA,356,Defense,5,Cross,2,9,False,0,False,unequippedMod,,Defense %,0.0015%,1500,0,,Critical Avoidance %,0.4%,400000,1,3922284,Protection %,5.81%,5810000,1,58100470,Tenacity %,0.06%,60000,1,641312,Offense %,0.05%,50000,1,515070
CjhL616sTcOm61b7DJA5JQ,356,Defense,5,Cross,3,6,False,0,False,unequippedMod,,Health,250,250,0,,Potency %,0.000188%,188,1,1883,Defense,125,125,1,1253,Offense,78,78,1,789,Offense %,0.05%,50000,1,534030
0yni6rOpQ6WZH8bS_iKiCw,356,Defense,5,Cross,4,1,False,0,False,unequippedMod,,Potency %,0.0003%,300,0,,Offense,96,96,1,969,Offense %,0.05%,50000,1,545430,Critical Avoidance %,0.32%,320000,1,3179232,,,,0,
BS24daK6QC6Q7qFhh13XCw,356,Defense,5,Cross,3,1,False,0,False,unequippedMod,,Potency %,0.0003%,300,0,,Defense %,0.000164%,164,1,1645,Offense %,0.05%,50000,1,527970,,,,0,,,,,0,
D6Xld1Q5Smi5DP5jyVWJQA,356,Defense,5,Cross,5,1,False,0,False,unequippedMod,,Speed,250,250,0,,Protection %,4.76%,4760000,1,47659828,Offense %,0.05%,50000,1,583230,Health,49,49,1,493,Critical Avoidance %,0.34%,340000,1,3387396
DaDId87GTnGsEz18WbWdYA,356,Defense,5,Cross,5,1,False,0,False,unequippedMod,,Offense,63,63,0,,Potency %,0.000158%,158,1,1588,Defense,160,160,1,1602,Offense %,0.05%,50000,1,566760,Defense %,0.000218%,218,1,2189
HRyKeW7jTgudcAjV7russA,356,Defense,5,Cross,3,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,502440,Offense,61,61,1,614,,,,0,,,,,0,
J0sSLtioRoyAAqXY9VH-Og,356,Defense,5,Cross,5,1,False,0,False,unequippedMod,,Defense %,0.0003%,300,0,,Offense %,0.05%,50000,1,579210,Defense,185,185,1,1859,Tenacity %,0.09%,90000,1,926002,Health,33,33,1,337
SHkm7pueS1ez9SAGLOEPNA,356,Defense,5,Cross,5,1,False,0,True,equippedStatMod,,Health,63,63,0,,Speed,200,200,1,2001,Offense,103,103,1,1036,Offense %,0.05%,50000,1,567600,Potency %,0.000114%,114,1,1144
Vg-xZjWgTjCECxFjTIuMYQ,356,Defense,5,Cross,3,1,False,0,False,unequippedMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,568620,Critical Avoidance %,0.44%,440000,1,4359816,,,,0,,,,,0,
p7ROkDdtSsackzvgQ1-ZWA,356,Defense,5,Cross,5,1,False,0,False,unequippedMod,,Speed,250,250,0,,Offense,80,80,1,801,Defense,173,173,1,1738,Offense %,0.05%,50000,1,589200,Health %,3%,3000000,1,30002000
e_GpFqbORq2oacxipPBSFg,353,Defense,5,Diamond,3,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Potency %,0.000312%,312,2,1140|1986,Offense %,0.05%,50000,1,579300,Tenacity %,0.09%,90000,1,931049,Defense %,0.000412%,412,2,2199|1929
kPxCKqmdSQyxMREv5LSSZQ,353,Defense,5,Diamond,3,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Speed,179,179,1,1791,Protection %,7.99%,7990000,1,79978474,Offense %,0.1%,100000,2,520740|545280,Defense,228,228,2,1132|1151
yGG9N2MMQcyfoNEY7rTNPw,353,Defense,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Tenacity %,0.17%,170000,2,880775|867545,Defense,207,207,1,2071,Offense %,0.05%,50000,1,592080,Speed,222,222,1,2229
6Og-Pl1BQda9BUOeVXpMkA,353,Defense,5,Diamond,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Defense,188,188,1,1881,Offense %,0.05%,50000,1,589680,Health,45,45,1,455,Potency %,0.000225%,225,1,2250
QM9ogd-VS2KjeouVMR1-TQ,353,Defense,5,Diamond,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Tenacity %,0.06%,60000,1,606620,Offense %,0.05%,50000,1,515250,Critical Avoidance %,0.32%,320000,1,3167604,Health %,2.93%,2930000,1,29378387
lzDvHsm5QMSBOhdF_jPUzg,353,Defense,5,Diamond,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Offense,83,83,1,834,Tenacity %,0.05%,50000,1,571193,Defense,161,161,1,1615,Offense %,0.05%,50000,1,505110
pSFRauY5QnKAXpBLo9JJRA,353,Defense,5,Diamond,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Potency %,0.00021%,210,1,2100,Offense %,0.05%,50000,1,517980,Health,36,36,1,366,Critical Avoidance %,0.45%,450000,1,4435056
ttF5XXUnR2KiicCEwfyfWQ,353,Defense,5,Diamond,1,12,False,0,False,unequippedMod,,Protection,950,950,0,,Defense,197,197,1,1976,Tenacity %,0.06%,60000,1,622986,Offense %,0.05%,50000,1,571170,Health,43,43,1,433
pYaYjNh4Qc2xwol2xa87qw,353,Defense,5,Diamond,5,1,False,0,False,unequippedMod,,Protection,125,125,0,,Tenacity %,0.09%,90000,1,966329,Offense,100,100,1,1003,Defense,144,144,1,1449,Offense %,0.05%,50000,1,538380
r_kyqLnjTV2aoxUZrUk6NQ,353,Defense,5,Diamond,2,1,False,0,False,unequippedMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,501150,,,,0,,,,,0,,,,,0,
wGIKra4NQmCPQAYSOyzPww,353,Defense,5,Diamond,2,1,False,0,False,unequippedMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,511920,,,,0,,,,,0,,,,,0,
3CoBzwgBQoWkQLZirrZSdA,351,Defense,5,Square,3,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense,134,134,2,711|636,Offense %,0.05%,50000,1,565530,Critical Avoidance %,0.64%,640000,2,4031496|2325828,Health %,3.44%,3440000,1,34425152
90IZ8LwHTOuJalol2wTfwA,351,Defense,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.05%,50000,1,568230,Offense,297,297,3,892|963|1121,Protection %,13.03%,13030000,2,58710961|71643403,Health %,7.52%,7520000,2,37549646|37669654
Dcukjs9WQ6eYfibX-gOWQQ,351,Defense,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Speed,336,336,2,1298|2067,Offense %,0.15%,150000,3,589230|575070|390270,Protection,269,269,2,1264|1430,Health %,3.26%,3260000,1,32674321
UIlG4moFRi2SThc5B4bZZQ,351,Defense,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense,207,207,1,2071,Protection,356,356,3,1146|1459|956,Protection %,10.32%,10320000,2,56530636|46700485,Offense %,0.1%,100000,2,592710|481980
klLCKx2wQougjml_S4eVmA,351,Defense,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense %,0.000368%,368,2,1700|1989,Offense %,0.1%,100000,2,513840|582510,Potency %,0.000325%,325,2,1742|1516,Health %,7.2%,7200000,2,35076624|37022468
mFCG8u0pQmyt9fWPlC1YTw,351,Defense,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Defense,164,164,1,1640,Offense,56,56,1,569,Protection %,7.76%,7760000,1,77619570,Offense %,0.05%,50000,1,542400
uJizp8q_T6qebk-5mCbLLg,351,Defense,5,Square,1,12,False,0,False,unequippedMod,,Health,475,475,0,,Offense,84,84,1,843,Speed,186,186,1,1866,Offense %,0.05%,50000,1,563940,Defense,158,158,1,1584
O_61btggScGLQ1fx1esExg,351,Defense,5,Square,3,1,False,0,False,unequippedMod,,Health,63,63,0,,Protection,140,140,1,1409,Offense %,0.05%,50000,1,578880,,,,0,,,,,0,
ecNT8h6uROuEtv2OlyZGeg,351,Defense,5,Square,3,1,False,0,False,unequippedMod,,Health,63,63,0,,Health %,2.55%,2550000,1,25525273,Offense %,0.05%,50000,1,539640,,,,0,,,,,0,
jTjG6JOhRNu0C1Bs3wAI9w,351,Defense,5,Square,3,1,False,0,False,unequippedMod,,Health,63,63,0,,Offense %,0.05%,50000,1,533730,Tenacity %,0.05%,50000,1,519106,,,,0,,,,,0,
EWfQJNySRjG-xA5x_m83Vw,354,Defense,5,Triangle,5,15,False,0,True,equippedStatMod,,Offense,588,588,0,,Speed,146,146,1,1460,Offense %,0.05%,50000,1,516540,Tenacity %,0.15%,150000,2,633962|895083,Health %,12.89%,12890000,4,34633023|41404903|24659501|28240454
-td8gxQ1RtuHPhJMUnNnuA,354,Defense,5,Triangle,1,12,False,0,False,unequippedMod,,Critical Damage %,0.002925%,2925,0,,Protection,149,149,1,1496,Offense %,0.05%,50000,1,541800,Health,55,55,1,554,Speed,149,149,1,1494
1n9vEvSKQ3uQJxVDuJ98sg,354,Defense,5,Triangle,1,12,False,0,False,unequippedMod,,Offense,475,475,0,,Health,51,51,1,515,Health %,3.99%,3990000,1,39936948,Offense %,0.05%,50000,1,549210,Defense,112,112,1,1128
ULC8H_rqQrSyK8EWIuoicw,354,Defense,5,Triangle,1,12,False,0,False,unequippedMod,,Defense,975,975,0,,Protection %,4.99%,4990000,1,49948131,Offense %,0.05%,50000,1,524220,Tenacity %,0.07%,70000,1,748328,Defense %,0.000216%,216,1,2160
lBDYjwRBQOq4hzxSA3huMg,354,Defense,5,Triangle,1,12,False,0,False,unequippedMod,,Defense,975,975,0,,Protection,109,109,1,1091,Offense,110,110,1,1106,Offense %,0.05%,50000,1,575430,Critical Avoidance %,0.32%,320000,1,3122688
zrW_iMSURZC0PTDBYXIBfQ,354,Defense,5,Triangle,1,12,False,0,False,unequippedMod,,Critical Damage %,0.002925%,2925,0,,Health %,2.49%,2490000,1,24946663,Offense %,0.05%,50000,1,532470,Health,45,45,1,454,Protection %,7.66%,7660000,1,76606238
WaRzBfQ0T9enKmHK9B0XZQ,354,Defense,5,Triangle,2,9,False,0,False,unequippedMod,,Health,363,363,0,,Critical Avoidance %,0.26%,260000,1,2522592,Potency %,0.000164%,164,1,1640,Offense %,0.05%,50000,1,555210,Protection,141,141,1,1412
OgVGX1HjSL25Xz5o2-jptA,354,Defense,5,Triangle,4,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,504120,Defense,221,221,1,2212,Potency %,0.000152%,152,1,1524,,,,0,
S-R_DpB_QZi8v4qZR-2qAQ,354,Defense,5,Triangle,4,1,False,0,False,unequippedMod,,Protection,125,125,0,,Speed,118,118,1,1185,Offense,101,101,1,1011,Offense %,0.05%,50000,1,551010,,,,0,
SwV4KOclRXqb6RKziBNUqw,354,Defense,5,Triangle,5,1,False,0,True,equippedStatMod,,Defense,150,150,0,,Critical Avoidance %,0.39%,390000,1,3874176,Health,49,49,1,496,Protection,165,165,1,1654,Offense %,0.05%,50000,1,539730
j0DWeDcvS-mV-M14mC5dgQ,354,Defense,5,Triangle,3,1,False,0,False,unequippedMod,,Critical Damage %,0.00045%,450,0,,Offense %,0.05%,50000,1,538110,Offense,77,77,1,776,,,,0,,,,,0,
puYQM1w0T1iaqmd1tLPNTw,354,Defense,5,Triangle,3,1,False,0,True,equippedStatMod,,Defense,150,150,0,,Offense %,0.05%,50000,1,539730,Offense,110,110,1,1109,,,,0,,,,,0,
Jo9k38SCT6yX0MenGkyqxg,365,Defense,6,Circle,5,15,False,0,True,equippedStatMod,,Speed,2400,2400,0,,Tenacity %,0.13%,130000,1,1341120,Offense %,0.16%,160000,3,558210|577560|408330,Potency %,0.000797%,797,4,1886|2631|1523|1937,Protection,1254,1254,4,2069|3812|2887|3780
DkcjxYqLROShAxcvG-s1pw,363,Defense,6,Diamond,5,15,False,0,True,equippedStatMod,,Protection,2000,2000,0,,Health,381,381,3,1407|1482|925,Offense %,0.12%,120000,3,543120|311010|323160,Protection %,15.58%,15580000,2,72339600|83490000,Offense,600,600,4,1875|1268|1269|1588
-ErRrG3kSBSSw6jrM74Gjg,152,Health,5,Arrow,2,15,False,0,True,equippedStatMod,,Speed,2350,2350,0,,Defense %,0.000132%,132,1,1323,Critical Avoidance %,0.39%,390000,1,3831996,Protection,251,251,2,1416|1098,Offense %,0.05%,50000,1,527430
8tQ1qvbdQ4mgXhAmLzBqDA,152,Health,5,Arrow,3,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Critical Avoidance %,0.32%,320000,1,3195876,Defense,186,186,1,1861,Potency %,0.000378%,378,3,1176|1297|1309,Protection,110,110,1,1101
9LUrfKm3Sa6rLxp7WzEeKg,152,Health,5,Arrow,1,15,False,0,True,equippedStatMod,,Speed,2350,2350,0,,Protection %,4.9%,4900000,1,49030318,Offense,106,106,1,1062,Defense,150,150,1,1502,Offense %,0.05%,50000,1,537300
C2oIqn6XRdiqxpBGjTbpMw,152,Health,5,Arrow,2,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Potency %,0.000179%,179,1,1799,Offense,93,93,1,930,Protection %,5.31%,5310000,1,53179165,Defense,335,335,2,2201|1152
C6xLXI7ESWWEmo4rxj35Vg,152,Health,5,Arrow,4,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Health %,2.33%,2330000,1,23373701,Protection,239,239,2,912|1484,Health,86,86,2,358|509,Offense,175,175,2,984|766
D0rLaGrWT8SLmoA0jesmeg,152,Health,5,Arrow,3,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Tenacity %,0.07%,70000,1,700847,Potency %,0.000156%,156,1,1560,Protection %,20.63%,20630000,3,62668770|70164935|73516406,Health,48,48,1,488
FsQqlh2HQOm3hQBEFQJYYw,152,Health,5,Arrow,3,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Tenacity %,0.09%,90000,1,914879,Defense,603,603,3,1910|1925|2196,Potency %,0.000198%,198,1,1981,Critical Avoidance %,0.24%,240000,1,2309640
Gy-POBHVQlS4OM1htnjnvw,152,Health,5,Arrow,3,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Protection %,5.96%,5960000,1,59632927,Critical Avoidance %,0.55%,550000,2,3171252|2305992,Defense,218,218,1,2183,Tenacity %,0.17%,170000,2,800366|925071
KH5EFvF5RPKfMEnK6BlHXw,152,Health,5,Arrow,2,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Protection %,10.66%,10660000,2,55911839|50770425,Speed,206,206,1,2065,Critical Avoidance %,0.42%,420000,1,4185852,Tenacity %,0.07%,70000,1,733726
LzCf-O24SsieiWC5uRxwpQ,152,Health,5,Arrow,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Critical Avoidance %,0.51%,510000,2,2310096|2723460,Offense,187,187,2,976|899,Protection,459,459,3,1677|1402|1514,Offense %,0.05%,50000,1,537960
PX-M-8FDTW2aWfi0dOMthA,152,Health,5,Arrow,5,15,False,0,True,equippedStatMod,,Offense %,0.3%,300000,0,,Defense,147,147,1,1470,Protection %,32.34%,32340000,5,78088859|49914907|82254318|62610628|50562775,Health,47,47,1,474,Tenacity %,0.06%,60000,1,631708
